boat,dtf,long,lat,time
312,3862994,-24.32,17.44418,1478808006
312,3862995,-24.653,17.05787,1478822406
312,3862995,-24.75588,17.01219,1478825235
312,3862995,-24.99167,16.88615,1478836800
312,3862995,-24.99172,16.88616,1478851223
312,3862995,-24.99169,16.88617,1478865605
312,3862995,-24.99171,16.88618,1478880005
312,3862995,-24.99167,16.88617,1478894405
312,3862995,-24.9917,16.8862,1478908805
312,3862995,-24.99171,16.88618,1478923200
312,3862995,-24.9917,16.88617,1478937605
312,3862995,-24.99172,16.88618,1478952005
312,3862995,-24.9917,16.88614,1478966405
312,3862995,-24.99171,16.88617,1478980805
312,3862995,-24.99167,16.88618,1478995205
312,3862995,-24.99167,16.88619,1479009606
312,3862995,-24.9917,16.88617,1479024005
312,3862995,-24.99173,16.88613,1479038405
312,3862995,-24.99168,16.88619,1479052805
312,3862995,-24.99166,16.88616,1479067205
312,3862995,-24.99169,16.8862,1479081605
312,3862995,-24.99169,16.88617,1479096005
312,3862995,-24.99168,16.88616,1479110405
312,3862995,-24.99171,16.88617,1479124805
312,3862995,-24.99169,16.88617,1479139205
312,3862995,-24.99168,16.88614,1479153605
312,3862995,-24.99169,16.88617,1479168006
312,3862995,-24.99179,16.88624,1479182400
312,3862995,-24.99169,16.88616,1479196805
312,3862995,-24.99158,16.8862,1479211200
312,3862995,-24.99165,16.88615,1479225605
312,3862995,-24.99166,16.88613,1479240005
312,3862995,-24.99172,16.88618,1479254405
312,3862995,-24.99185,16.88623,1479268800
312,3862995,-24.99171,16.88616,1479283205
312,3862995,-24.9917,16.88619,1479297606
312,3836235,-25.21288,16.84128,1479312006
312,3803139,-25.52411,16.8365,1479326406
312,3749490,-26.02843,16.8603,1479340805
312,3716398,-26.33951,16.92434,1479355205
312,3683284,-26.6512,17.01543,1479369606
312,3646141,-27.00084,17.02785,1479384000
312,3603592,-27.4015,17.05104,1479398405
312,3558471,-27.82635,17.06017,1479412806
312,3519785,-28.19066,17.0687,1479427206
312,3481858,-28.5485,17.11549,1479441606
312,3437337,-28.96822,17.1375,1479456006
312,3387765,-29.43543,17.14927,1479470406
312,3339150,-29.8945,17.18979,1479484805
312,3293609,-30.32335,17.17918,1479499206
312,3259640,-30.64916,17.34442,1479513606
312,3216394,-31.05412,17.26585,1479528006
312,3168092,-31.50136,17.03887,1479542406
312,3116332,-31.98997,17.07082,1479556805
312,3074094,-32.38371,16.95985,1479571205
312,3035754,-32.73991,16.82617,1479585605
312,3003103,-33.04157,16.65449,1479600000
312,2970979,-33.34029,16.54474,1479614405
312,2930514,-33.72065,16.55628,1479628806
312,2878819,-34.20378,16.47818,1479643200
312,2826306,-34.69408,16.38961,1479657605
312,2775530,-35.16699,16.26871,1479672005
312,2720548,-35.68054,16.19691,1479686400
312,2665120,-36.19702,16.08666,1479700805
312,2611548,-36.69603,15.97867,1479715206
312,2562461,-37.15288,15.86809,1479729600
312,2513617,-37.60737,15.75523,1479744005
312,2472920,-37.98619,15.66932,1479758405
312,2422976,-38.45071,15.54277,1479772800
312,2375764,-38.89004,15.43416,1479787205
312,2330061,-39.31556,15.34572,1479801606
312,2283886,-39.74606,15.31192,1479816006
312,2247153,-40.08896,15.32164,1479830405
312,2201306,-40.51627,15.28825,1479844806
312,2156828,-40.93071,15.25393,1479859200
312,2112499,-41.34361,15.21545,1479873605
312,2069230,-41.74679,15.19209,1479888000
312,2020139,-42.20409,15.16276,1479902424
312,1973432,-42.63911,15.13517,1479916806
312,1930724,-43.03728,15.13233,1479931205
312,1881539,-43.49532,15.10651,1479945600
312,1833824,-43.93896,15.0528,1479960005
312,1786136,-44.38306,15.03558,1479974400
312,1740793,-44.80526,15.01813,1479988805
312,1700618,-45.17985,15.02331,1480003205
312,1656732,-45.5891,15.02919,1480017605
312,1613161,-45.99612,15.05351,1480032006
312,1569782,-46.40053,15.05106,1480046400
312,1525998,-46.8099,15.07664,1480060805
312,1479074,-47.24705,15.0639,1480075205
312,1428693,-47.71571,15.03551,1480089606
312,1380238,-48.17013,15.08184,1480104000
312,1334025,-48.60341,15.11433,1480118405
312,1293442,-48.98221,15.11123,1480132806
312,1250163,-49.3875,15.12632,1480147200
312,1214184,-49.72556,15.15121,1480161605
312,1171973,-50.12428,15.20019,1480176000
312,1122470,-50.58689,15.19242,1480190405
312,1074188,-51.03647,15.16633,1480204800
312,1025473,-51.48815,15.12001,1480219230
312,978479,-51.92335,15.071,1480233605
312,930077,-52.37438,15.04983,1480248006
312,881781,-52.82317,15.01632,1480262406
312,831458,-53.29105,14.98402,1480276800
312,781828,-53.75186,14.94667,1480291205
312,733258,-54.20121,14.89637,1480305606
312,682988,-54.66772,14.85758,1480320000
312,634092,-55.11977,14.80588,1480334424
312,572531,-55.69022,14.75281,1480348800
312,515529,-56.23003,14.7877,1480363205
312,461830,-56.72609,14.72824,1480377600
312,406232,-57.23697,14.64981,1480392005
312,358631,-57.67934,14.61458,1480406424
312,311308,-58.11131,14.53186,1480420805
312,261084,-58.57057,14.4498,1480435205
312,203493,-59.09983,14.37326,1480449605
312,143883,-59.64745,14.2939,1480464006
312,85482,-60.18675,14.23111,1480478405
312,81544,-60.22342,14.2281,1480479300
312,77343,-60.26219,14.22314,1480480200
312,73134,-60.30091,14.21758,1480481100
312,68821,-60.34024,14.21027,1480482000
312,64495,-60.37975,14.20319,1480482900
312,60186,-60.41905,14.19589,1480483800
312,55893,-60.45833,14.18917,1480484700
312,51613,-60.49786,14.18405,1480485600
312,47487,-60.53611,14.1796,1480486500
312,43575,-60.57231,14.17497,1480487400
312,39689,-60.60796,14.16902,1480488300
312,35675,-60.64492,14.1633,1480489200
312,31465,-60.68369,14.15714,1480490100
312,27444,-60.72085,14.15148,1480491000
312,23647,-60.75607,14.14623,1480491900
312,19874,-60.7914,14.14148,1480492800
312,16183,-60.82651,14.13734,1480493700
312,12688,-60.86033,14.13322,1480494600
312,9769,-60.89087,14.13142,1480495500
312,7213,-60.92075,14.12941,1480496400
312,4601,-60.94846,14.11878,1480497300
312,1991,-60.96917,14.09792,1480498200
312,0,-60.96333,14.08014,1480498845
312,0,-60.96004,14.0804,1480499100
312,0,-60.95045,14.07469,1480500000
312,0,-60.95021,14.07458,1480500900
312,0,-60.9502,14.0746,1480501800
312,0,-60.95022,14.0746,1480502700
312,0,-60.95019,14.07458,1480503600
312,0,-60.95024,14.07458,1480507200
365,3862994,-15.42648,28.12905,1478008800
365,3862994,-15.42655,28.1291,1478010600
365,3862994,-15.42644,28.12897,1478012400
365,3862994,-15.42653,28.12906,1478014206
365,3862994,-15.42626,28.12887,1478016000
365,3862994,-15.42646,28.12901,1478023205
365,3862994,-15.42666,28.12908,1478030400
365,3862994,-15.42645,28.12898,1478037605
365,3862994,-15.42652,28.12899,1478044800
365,3862994,-15.42647,28.12889,1478052005
365,3862994,-15.42652,28.12902,1478059206
365,3862994,-15.42646,28.12898,1478066405
365,3862994,-15.4264,28.12903,1478073606
365,3862994,-15.42657,28.12897,1478080801
365,3862994,-15.42641,28.12887,1478088000
365,0,-15.42641,28.12887,1478088000
365,3862994,-15.42644,28.12898,1478095206
365,3862994,-15.4265,28.12896,1478102405
365,3862994,-15.42656,28.12894,1478109600
365,3862994,-15.42647,28.12899,1478116807
365,3862994,-15.42647,28.12895,1478120827
365,3862994,-15.4264,28.12892,1478121013
365,3862994,-15.42647,28.12904,1478124006
365,3862994,-15.42648,28.12898,1478131200
365,3862994,-15.42643,28.12894,1478138405
365,3862994,-15.42643,28.12897,1478145606
365,3862994,-15.4265,28.129,1478152824
365,3862994,-15.42648,28.1289,1478160000
365,3862994,-15.4265,28.12898,1478164446
365,3862994,-15.4265,28.12894,1478167200
365,3862994,-15.42649,28.12901,1478174405
365,3862994,-15.42636,28.12905,1478181600
365,3862994,-15.42649,28.12896,1478188805
365,3862994,-15.42646,28.12894,1478196000
365,3862994,-15.42643,28.12905,1478203205
365,3862994,-15.42644,28.12896,1478210400
365,3862994,-15.42634,28.12894,1478217600
365,3862994,-15.42645,28.12899,1478224805
365,3862994,-15.42645,28.12895,1478232000
365,3862994,-15.42648,28.12917,1478239205
365,3862994,-15.42647,28.12907,1478246405
365,3862994,-15.4264,28.12899,1478253600
365,3862994,-15.42651,28.12891,1478260830
365,1597564,-15.42651,28.12891,1478260830
365,3862994,-15.42646,28.12901,1478268006
365,3862994,-15.42634,28.1289,1478282405
365,3862994,-15.42633,28.12892,1478282947
365,3862994,-15.42644,28.12902,1478289606
365,3862994,-15.4264,28.12908,1478296800
365,3862994,-15.4265,28.12903,1478304005
365,3862994,-15.42699,28.12883,1478311200
365,3862994,-15.42644,28.129,1478318405
365,3862994,-15.42645,28.12894,1478325606
365,3862994,-15.4265,28.12895,1478332806
365,3862994,-15.42636,28.129,1478340000
365,3862994,-15.42664,28.12887,1478347200
365,3862994,-15.42645,28.12901,1478354405
365,3862994,-15.42641,28.12901,1478361606
365,3862994,-15.42595,28.12876,1478368801
365,3862994,-15.42639,28.12898,1478376000
365,3862994,-15.42631,28.12892,1478379600
365,3862994,-15.42637,28.12897,1478383206
365,3862994,-15.42638,28.12894,1478386800
365,3862994,-15.42639,28.12896,1478390400
365,3862994,-15.42641,28.12892,1478394000
365,3862994,-15.42638,28.12893,1478397606
365,3862994,-15.42642,28.12894,1478401206
365,3862994,-15.42644,28.12892,1478404800
365,3862994,-15.42645,28.12893,1478408400
365,3862994,-15.42639,28.12893,1478412005
365,3862994,-15.42642,28.12892,1478412900
365,3862994,-15.42636,28.12893,1478413800
365,3862994,-15.4264,28.12892,1478414700
365,3862994,-15.42639,28.12893,1478415600
365,3862994,-15.42639,28.12894,1478416500
365,3862994,-15.4264,28.12895,1478417400
365,3862994,-15.42637,28.12894,1478418300
365,3862994,-15.42639,28.12895,1478419200
365,3862994,-15.42637,28.12896,1478420100
365,3862994,-15.42638,28.12894,1478421000
365,3862994,-15.42636,28.12892,1478421900
365,3862994,-15.42629,28.12893,1478422800
365,3862994,-15.42637,28.12888,1478423700
365,3862994,-15.42635,28.12894,1478424600
365,3862994,-15.42636,28.12896,1478425500
365,3862994,-15.42632,28.1289,1478426400
365,3862994,-15.42641,28.12893,1478427305
365,3862994,-15.42644,28.12896,1478428200
365,3862994,-15.4265,28.12895,1478429100
365,3862994,-15.42646,28.12898,1478430000
365,3862994,-15.42643,28.12897,1478430900
365,3862994,-15.42642,28.12899,1478431800
365,3862994,-15.42641,28.12899,1478432700
365,3862994,-15.42643,28.12905,1478433600
365,3862994,-15.42644,28.12903,1478434500
365,3862994,-15.41578,28.12078,1478435400
365,3862994,-15.3992,28.11525,1478436300
365,3862994,-15.40954,28.11538,1478437200
365,3862994,-15.39967,28.09659,1478438100
365,3862994,-15.39016,28.0759,1478439000
365,3862994,-15.38213,28.05703,1478439900
365,3862994,-15.37499,28.0419,1478440806
365,3862994,-15.36947,28.02223,1478441700
365,3862994,-15.36735,28.01481,1478442600
365,3862994,-15.36523,28.01263,1478443500
365,3862994,-15.36258,28.01271,1478444400
365,3862994,-15.36252,28.01354,1478445300
365,3862994,-15.36244,28.01336,1478446200
365,3862994,-15.35097,28.0026,1478447100
365,3862994,-15.35,27.99984,1478448000
365,3862994,-15.3463,27.99019,1478448900
365,3862994,-15.34253,27.9782,1478449800
365,3862994,-15.34079,27.96768,1478450706
365,3862994,-15.3411,27.95656,1478451600
365,3862994,-15.34424,27.94279,1478452500
365,3862994,-15.34689,27.92852,1478453400
365,3862994,-15.35137,27.91682,1478454300
365,3862994,-15.35427,27.908,1478455200
365,3862994,-15.35713,27.90092,1478456100
365,3862994,-15.35955,27.89595,1478457000
365,3862994,-15.36841,27.87157,1478457900
365,3862994,-15.38022,27.84119,1478458806
365,3862994,-15.39086,27.81261,1478459700
365,3862994,-15.40984,27.78812,1478460600
365,3862994,-15.43075,27.7654,1478461500
365,3862994,-15.45168,27.74226,1478462400
365,3862994,-15.47271,27.71981,1478463300
365,3862994,-15.49482,27.69808,1478464200
365,3862994,-15.51731,27.67624,1478465100
365,3862994,-15.54025,27.65432,1478466000
365,3862994,-15.56239,27.63181,1478466900
365,3862994,-15.58448,27.60887,1478467800
365,3862994,-15.60627,27.58585,1478468700
365,3862994,-15.62895,27.56307,1478469600
365,3862994,-15.65205,27.54095,1478470505
365,3862994,-15.67425,27.51893,1478471400
365,3862994,-15.69651,27.49716,1478472300
365,3862994,-15.71839,27.4754,1478473200
365,3862994,-15.74044,27.4536,1478474100
365,3862994,-15.76207,27.43155,1478475000
365,3862994,-15.78364,27.4092,1478475900
365,3862994,-15.80578,27.38706,1478476800
365,3862994,-15.82779,27.36455,1478477700
365,3862994,-15.84885,27.34133,1478478600
365,3862994,-16.13953,27.0388,1478491205
365,3862994,-16.46903,26.71261,1478505605
365,3862994,-16.74651,26.39591,1478520005
365,3862994,-16.97316,26.06499,1478534406
365,3862994,-17.30191,25.71942,1478548806
365,3862994,-17.56782,25.33275,1478563206
365,3862994,-17.95206,24.97795,1478577606
365,3862994,-18.31755,24.61506,1478592005
365,3862994,-18.70443,24.21685,1478606406
365,3862994,-19.09377,23.8046,1478620805
365,3862994,-19.45963,23.37981,1478635206
365,3862994,-19.81548,22.95695,1478649606
365,3862994,-20.14375,22.54583,1478664005
365,3862994,-20.4675,22.15937,1478678405
365,3862994,-20.75957,21.83493,1478692805
365,3862994,-21.07288,21.46938,1478707205
365,3862994,-21.37063,21.14517,1478721605
365,3862994,-21.6429,20.69483,1478736000
365,3862994,-21.97137,20.31422,1478750405
365,3862994,-22.28224,19.95713,1478764805
365,3862994,-22.61373,19.53634,1478779200
365,3862994,-22.95346,19.13081,1478793605
365,3862994,-23.19856,18.74664,1478808006
365,3862994,-23.58479,18.46725,1478822405
365,3862994,-23.98324,18.18753,1478836805
365,3862994,-24.40368,17.91932,1478851200
365,3862994,-24.63726,17.47371,1478865605
365,3862995,-24.85227,17.05029,1478880005
365,3862995,-24.99101,16.88655,1478894405
365,3862995,-24.99103,16.88658,1478908806
365,3862995,-24.99101,16.88656,1478923200
365,3862995,-24.99104,16.88657,1478937605
365,3862995,-24.99105,16.88656,1478952006
365,3862995,-24.99087,16.88663,1478966406
365,3862995,-24.99103,16.88658,1478980805
365,3862995,-24.99101,16.88652,1478995200
365,3862995,-24.99102,16.88656,1479009605
365,3862995,-24.99106,16.88651,1479024000
365,3862995,-24.99102,16.88657,1479038405
365,3862995,-24.99098,16.88654,1479052866
365,3862995,-24.99098,16.88657,1479067230
365,3862995,-24.991,16.88662,1479081606
365,3862995,-24.99102,16.88677,1479096027
365,3862995,-24.99098,16.88654,1479110556
365,3862995,-24.99101,16.88657,1479124806
365,3862995,-24.99101,16.88657,1479139205
365,3862995,-24.99102,16.88657,1479153606
365,3862995,-24.99102,16.88658,1479168006
365,3862995,-24.99103,16.88655,1479182400
365,3862995,-24.99104,16.88657,1479196805
365,3862995,-24.99103,16.88657,1479211206
365,3862995,-24.99099,16.88655,1479225600
365,3862995,-24.99102,16.88657,1479240005
365,3862995,-24.99102,16.88655,1479254406
365,3862995,-24.99112,16.8866,1479268800
365,3862995,-24.99101,16.88656,1479283205
365,3862995,-24.99104,16.88659,1479297606
365,3833471,-25.23863,16.87013,1479312005
365,3805171,-25.50512,16.8216,1479326405
365,3776827,-25.77235,16.72567,1479340800
365,3748638,-26.03844,16.59963,1479355205
365,3723562,-26.27675,16.38293,1479369606
365,3681220,-26.67391,16.38694,1479384000
365,3631343,-27.14163,16.40193,1479398405
365,3577928,-27.64253,16.42695,1479412800
365,3528184,-28.10906,16.46289,1479427205
365,3476937,-28.58988,16.54325,1479441600
365,3422766,-29.09878,16.62961,1479456005
365,3368277,-29.61065,16.64102,1479470400
365,3320159,-30.06324,16.69311,1479484805
365,3268934,-30.54501,16.72165,1479499205
365,3223491,-30.97396,16.81438,1479513600
365,3192426,-31.2653,16.78051,1479528005
365,3148690,-31.67384,16.66413,1479542400
365,3095967,-32.16768,16.59644,1479556805
365,3049155,-32.60778,16.61288,1479571206
365,3011817,-32.95828,16.6033,1479585605
365,2976584,-33.28888,16.58983,1479600000
365,2943586,-33.59851,16.57802,1479614405
365,2911451,-33.89983,16.56065,1479628805
365,2876375,-34.2263,16.4638,1479643200
365,2846068,-34.50948,16.41912,1479657605
365,2808217,-34.86509,16.43012,1479672006
365,2759952,-35.31703,16.39674,1479686400
365,2705206,-35.83299,16.45261,1479700805
365,2663162,-36.22409,16.35905,1479715206
365,2635884,-36.48015,16.36008,1479729600
365,2609762,-36.7263,16.38335,1479744005
365,2593013,-36.88225,16.35301,1479758405
365,2560889,-37.18336,16.34322,1479772800
365,2526433,-37.51007,16.4127,1479787205
365,2488395,-37.87417,16.53891,1479801600
365,2452826,-38.21161,16.58849,1479816005
365,2416365,-38.55664,16.61972,1479830405
365,2376292,-38.92945,16.55563,1479844805
365,2342457,-39.25085,16.59993,1479859200
365,2319154,-39.47027,16.60093,1479873605
365,2276346,-39.86975,16.55369,1479888006
365,2232462,-40.28252,16.5497,1479902400
365,2185552,-40.72102,16.51018,1479916805
365,2143811,-41.12083,16.59114,1479931206
365,2103293,-41.50564,16.62374,1479945600
365,2061998,-41.89015,16.57193,1479960005
365,2019903,-42.28872,16.58921,1479974404
365,1983606,-42.61698,16.44419,1479988800
365,1938075,-43.04198,16.40254,1480003205
365,1892945,-43.46141,16.34344,1480017606
365,1854936,-43.80594,16.20178,1480032000
365,1815664,-44.16801,16.12121,1480046405
365,1768703,-44.61322,16.15887,1480060800
365,1713796,-45.12707,16.12979,1480075205
365,1658321,-45.64589,16.0972,1480089606
365,1605884,-46.13788,16.0812,1480104000
365,1558830,-46.59072,16.16308,1480118405
365,1519164,-46.98567,16.32022,1480132800
365,1484275,-47.33719,16.46421,1480147205
365,1447115,-47.70802,16.57438,1480161600
365,1407898,-48.10093,16.68298,1480176005
365,1370265,-48.45429,16.65187,1480190406
365,1330697,-48.83151,16.64776,1480204806
365,1284274,-49.26005,16.571,1480219200
365,1237366,-49.70287,16.5421,1480233605
365,1191864,-50.13759,16.53651,1480248006
365,1152036,-50.52915,16.57702,1480262400
365,1111791,-50.89712,16.49487,1480276805
365,1074384,-51.24372,16.43855,1480291206
365,1032849,-51.64137,16.4285,1480305605
365,989396,-52.07801,16.49235,1480320000
365,944686,-52.50501,16.46683,1480334405
365,886267,-53.0363,16.33751,1480348806
365,833854,-53.51979,16.24576,1480363200
365,786354,-53.92964,16.066,1480377605
365,734353,-54.40177,15.95131,1480392006
365,681310,-54.88277,15.83306,1480406400
365,629815,-55.35307,15.73015,1480420805
365,590486,-55.73529,15.72447,1480435206
365,546754,-56.12465,15.60469,1480449600
365,493748,-56.6083,15.49575,1480464005
365,440650,-57.07266,15.32706,1480478405
365,387282,-57.52498,15.11344,1480492800
365,332613,-57.99378,14.90887,1480507205
365,277806,-58.47781,14.7504,1480521600
365,222104,-58.97819,14.62003,1480536005
365,167711,-59.46853,14.49955,1480550400
365,113203,-59.95574,14.36524,1480564805
365,110133,-59.98235,14.3549,1480565700
365,107191,-60.00777,14.34472,1480566600
365,104233,-60.03371,14.33575,1480567500
365,101163,-60.06033,14.3254,1480568400
365,98078,-60.08696,14.31453,1480569300
365,95059,-60.11308,14.30404,1480570200
365,92048,-60.13956,14.29512,1480571100
365,88944,-60.16624,14.28362,1480572000
365,85975,-60.19195,14.27325,1480572900
365,82987,-60.21767,14.26214,1480573800
365,80053,-60.24271,14.25024,1480574700
365,77141,-60.26805,14.24026,1480575600
365,74245,-60.29301,14.2292,1480576500
365,71306,-60.3184,14.21802,1480577400
365,68372,-60.34362,14.20606,1480578300
365,65382,-60.36886,14.19115,1480579200
365,62456,-60.39414,14.17881,1480580100
365,59503,-60.41983,14.16672,1480581000
365,56681,-60.44423,14.15341,1480581900
365,53939,-60.46807,14.14009,1480582800
365,51155,-60.49289,14.13009,1480583700
365,48379,-60.51798,14.12242,1480584600
365,45569,-60.54342,14.11433,1480585500
365,42736,-60.56938,14.10923,1480586400
365,39750,-60.59703,14.10754,1480587300
365,36598,-60.62633,14.10713,1480588200
365,33550,-60.6548,14.1081,1480589100
365,30411,-60.68417,14.10917,1480590000
365,27361,-60.7129,14.11121,1480590900
365,24313,-60.7414,14.11102,1480591800
365,21229,-60.77029,14.11071,1480592700
365,18722,-60.79453,14.11397,1480593600
365,16323,-60.82068,14.12572,1480594500
365,13787,-60.84834,14.13189,1480595400
365,11308,-60.87493,14.13306,1480596300
365,9323,-60.89789,14.13371,1480597200
365,7917,-60.92212,14.13851,1480598100
365,5887,-60.94423,14.12959,1480599000
365,2754,-60.96815,14.10507,1480599900
365,81,-60.96551,14.08056,1480600800
365,1394,-60.95205,14.07834,1480601700
365,1719,-60.95015,14.07437,1480602600
365,1716,-60.95017,14.07439,1480603500
365,1718,-60.95016,14.07436,1480604400
365,1717,-60.95016,14.07438,1480605300
365,1715,-60.95017,14.07441,1480606200
365,1717,-60.95016,14.07439,1480607100
365,1717,-60.95016,14.0744,1480608000
365,1711,-60.95024,14.07435,1480622405
365,1712,-60.95021,14.07439,1480636806
365,1709,-60.95024,14.07438,1480651206
365,1713,-60.95021,14.07436,1480665605
365,1750,-60.94992,14.07417,1480680017
349,3862994,-15.42824,28.1335,1478005231
349,3862994,-15.42395,28.12234,1478019660
349,3862994,-15.42399,28.12227,1478023206
349,3862994,-15.42402,28.1222,1478030405
349,3862994,-15.42405,28.12219,1478037600
349,3862994,-15.42401,28.12223,1478044806
349,3862994,-15.4241,28.1222,1478052006
349,3862994,-15.42421,28.12216,1478059206
349,3862994,-15.42405,28.1222,1478066406
349,3862994,-15.42364,28.12283,1478073606
349,3862994,-15.42365,28.12232,1478080803
349,3862994,-15.42397,28.12224,1478088006
349,3862994,-15.42409,28.12225,1478095200
349,3862994,-15.42397,28.12225,1478102405
349,3862994,-15.42401,28.12222,1478109606
349,3862994,-15.42413,28.12227,1478116800
349,3862994,-15.42399,28.12223,1478124006
349,3862994,-15.42407,28.12227,1478131200
349,3862994,-15.424,28.12223,1478138405
349,3862994,-15.42393,28.12215,1478145600
349,3862994,-15.42395,28.1222,1478152805
349,3862994,-15.42399,28.12224,1478160000
349,3862994,-15.42396,28.12225,1478167200
349,3862994,-15.424,28.12225,1478174405
349,3862994,-15.42406,28.12231,1478181600
349,3862994,-15.42399,28.12223,1478188805
349,3862994,-15.42398,28.12227,1478196000
349,3862994,-15.42399,28.12225,1478203205
349,3862994,-15.42395,28.12231,1478210400
349,3862994,-15.42373,28.12191,1478217600
349,3862994,-15.42399,28.12225,1478224800
349,3862994,-15.42399,28.12225,1478232006
349,3862994,-15.42402,28.12222,1478239206
349,3862994,-15.42397,28.12225,1478246400
349,3862994,-15.424,28.12224,1478253606
349,3862994,-15.42771,28.12709,1478260495
349,3862994,-15.4275,28.12669,1478260993
349,3862994,-15.42397,28.1223,1478268000
349,3862994,-15.42929,28.12869,1478275566
349,3862994,-15.42421,28.12235,1478282400
349,3862994,-15.42399,28.12226,1478289605
349,3862994,-15.42399,28.12233,1478296800
349,3862994,-15.42402,28.12225,1478304006
349,3862994,-15.42399,28.12222,1478311200
349,3862994,-15.424,28.12223,1478318406
349,3862994,-15.42404,28.12227,1478325600
349,3862994,-15.424,28.12225,1478332805
349,3862994,-15.42349,28.12189,1478340000
349,3862994,-15.4233,28.12208,1478347200
349,3862994,-15.42351,28.12192,1478354405
349,3862994,-15.42341,28.12189,1478361600
349,3862994,-15.42345,28.12193,1478368805
349,3862994,-15.42346,28.12195,1478376000
349,3862994,-15.42346,28.12188,1478379600
349,3862994,-15.42346,28.12191,1478383206
349,3862994,-15.42363,28.12198,1478386800
349,3862994,-15.4235,28.12191,1478390400
349,3862994,-15.42339,28.12218,1478394001
349,3862994,-15.42359,28.12182,1478397600
349,3862994,-15.42359,28.12202,1478401200
349,3862994,-15.42361,28.12197,1478404801
349,3862994,-15.42352,28.12188,1478408400
349,3862994,-15.42353,28.12191,1478412000
349,3862994,-15.42346,28.12186,1478412900
349,3862994,-15.42338,28.12179,1478413800
349,3862994,-15.42348,28.12186,1478414700
349,3862994,-15.42353,28.12189,1478415600
349,3862994,-15.42351,28.1219,1478416500
349,3862994,-15.42354,28.12187,1478417400
349,3862994,-15.42348,28.12186,1478418306
349,3862994,-15.42351,28.12189,1478419200
349,3862994,-15.42348,28.12188,1478420100
349,3862994,-15.42356,28.12191,1478421000
349,3862994,-15.42346,28.12187,1478421900
349,3862994,-15.42355,28.12193,1478422800
349,3862994,-15.42346,28.12187,1478423700
349,3862994,-15.42354,28.12191,1478424600
349,3862994,-15.42356,28.12195,1478425500
349,3862994,-15.42357,28.12191,1478426400
349,3862994,-15.42351,28.12189,1478427305
349,3862994,-15.42349,28.12188,1478428200
349,3862994,-15.42398,28.12195,1478429100
349,3862994,-15.42351,28.12192,1478430000
349,3862994,-15.42303,28.12237,1478430900
349,3862994,-15.40676,28.10563,1478431800
349,3862994,-15.40608,28.11139,1478432700
349,3862994,-15.40384,28.10451,1478433600
349,3862994,-15.40843,28.11381,1478434500
349,3862994,-15.40949,28.10882,1478435400
349,3862994,-15.40749,28.10793,1478436300
349,3862994,-15.39301,28.09715,1478437200
349,3862994,-15.37662,28.07779,1478438100
349,3862994,-15.36458,28.05656,1478439000
349,3862994,-15.35273,28.03559,1478439900
349,3862994,-15.34435,28.0114,1478440800
349,3862994,-15.35007,27.99037,1478441705
349,3862994,-15.36343,27.96791,1478442600
349,3862994,-15.34695,27.96993,1478443500
349,3862994,-15.34935,27.94815,1478444400
349,3862994,-15.356,27.9228,1478445300
349,3862994,-15.36677,27.89827,1478446200
349,3862994,-15.37392,27.87293,1478447100
349,3862994,-15.37907,27.84933,1478448000
349,3862994,-15.3935,27.82874,1478448900
349,3862994,-15.40977,27.80786,1478449800
349,3862994,-15.42796,27.78837,1478450700
349,3862994,-15.44859,27.76983,1478451600
349,3862994,-15.46877,27.75064,1478452500
349,3862994,-15.48905,27.73114,1478453400
349,3862994,-15.50527,27.71671,1478454300
349,3862994,-15.5188,27.711,1478455201
349,3862994,-15.53203,27.6885,1478456100
349,3862994,-15.55316,27.67002,1478457000
349,3862994,-15.57355,27.6508,1478457900
349,3862994,-15.59207,27.63098,1478458800
349,3862994,-15.61002,27.61053,1478459700
349,3862994,-15.63015,27.59056,1478460600
349,3862994,-15.64596,27.57088,1478461500
349,3862994,-15.66437,27.55209,1478462401
349,3862994,-15.68518,27.53539,1478463300
349,3862994,-15.70642,27.5193,1478464200
349,3862994,-15.72782,27.50358,1478465100
349,3862994,-15.74841,27.48689,1478466000
349,3862994,-15.76796,27.46968,1478466900
349,3862994,-15.78863,27.45236,1478467805
349,3862994,-15.80752,27.43345,1478468700
349,3862994,-15.82664,27.41505,1478469600
349,3862994,-15.84569,27.39586,1478470500
349,3862994,-15.86468,27.37674,1478471400
349,3862994,-15.88325,27.35752,1478472300
349,3862994,-15.97593,27.26095,1478476806
349,3862994,-16.26195,26.95517,1478491205
349,3862994,-16.55022,26.67697,1478505636
349,3862994,-16.88072,26.40006,1478520005
349,3862994,-17.21544,26.10733,1478534405
349,3862994,-17.45497,25.80587,1478548805
349,3862994,-17.69642,25.45227,1478563205
349,3862994,-18.07397,25.15711,1478577605
349,3862994,-18.49845,24.89428,1478592036
349,3862994,-18.93805,24.64004,1478606406
349,3862994,-19.24206,24.28011,1478620805
349,3862994,-19.46843,23.90863,1478635224
349,3862994,-19.72915,23.53734,1478649605
349,3862994,-19.96487,23.14148,1478664005
349,3862994,-20.20969,22.75041,1478678405
349,3862994,-20.46027,22.37963,1478692805
349,3862994,-20.66321,22.01681,1478707205
349,3862994,-20.90978,21.68098,1478721605
349,3862994,-21.24442,21.30532,1478736005
349,3862994,-21.55852,20.98341,1478750406
349,3862994,-21.84802,20.6426,1478764805
349,3862994,-22.23398,20.23641,1478779206
